id,title,original_title,original_language,release_date,popularity,vote_average,vote_count,adult,video,overview,budget,revenue,runtime,status,homepage,genres,production_companies,production_countries
614930,Teenage Mutant Ninja Turtles: Mutant Mayhem,Teenage Mutant Ninja Turtles: Mutant Mayhem,en,2023-07-31,14.3157,7.2,1397,False,False,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.",75000000,180513586,100,Released,https://www.teenagemutantninjaturtlesmovie.com,Animation; Comedy; Action; Science Fiction,Paramount Pictures; Nickelodeon Movies; Point Grey Pictures; Cinesite Animation; Mikros Animation,Canada; France; United States of America
80321,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,en,2012-06-06,13.5238,6.611,6255,False,False,"Animal pals Alex, Marty, Melman, and Gloria are still trying to make it back to New York's Central Park Zoo. They are forced to take a detour to Europe to find the penguins and chimps who broke the bank at a Monte Carlo casino. When French animal-control officer Capitaine Chantel DuBois picks up their scent, Alex and company are forced to hide out in a traveling circus.",145000000,746921274,93,Released,,Animation; Family; Comedy; Adventure,DreamWorks Animation; Paramount Pictures; Pacific Data Images,United States of America
46195,Rio,Rio,en,2011-04-03,14.8292,6.741,6808,False,False,"Captured by smugglers when he was just a hatchling, a macaw named Blu never learned to fly and lives a happily domesticated life in Minnesota with his human friend, Linda. Blu is thought to be the last of his kind, but when word comes that Jewel, a lone female, lives in Rio de Janeiro, Blu and Linda go to meet her. Animal smugglers kidnap Blu and Jewel, but the pair soon escape and begin a perilous adventure back to freedom -- and Linda.",90000000,483866772,96,Released,,Animation; Adventure; Comedy; Family,Blue Sky Studios; 20th Century Fox Animation; 20th Century Fox,United States of America
14160,Up,Up,en,2009-05-28,15.7262,7.957,20617,False,False,"Carl Fredricksen spent his entire life dreaming of exploring the globe and experiencing life to its fullest. But at age 78, life seems to have passed him by, until a twist of fate (and a persistent 8-year old Wilderness Explorer named Russell) gives him a new lease on life.",175000000,735099082,96,Released,http://disney.go.com/disneypictures/up/,Animation; Comedy; Family; Adventure,Pixar,United States of America
20352,Despicable Me,Despicable Me,en,2010-07-08,16.1734,7.248,15357,False,False,"Villainous Gru lives up to his reputation as a despicable, deplorable and downright unlikable guy when he hatches a plan to steal the moon from the sky. But he has a tough time staying on task after three orphans land in his care.",69000000,543284256,95,Released,http://www.despicable.me/,Animation; Family; Comedy,Illumination; Universal Pictures,United States of America
378064,A Silent Voice: The Movie,映画 聲の形,ja,2016-09-17,14.1445,8.4,4106,False,False,"Shouya Ishida starts bullying the new girl in class, Shouko Nishimiya, because she is deaf. But as the teasing continues, the rest of the class starts to turn on Shouya for his lack of compassion. When they leave elementary school, Shouko and Shouya do not speak to each other again... until an older, wiser Shouya, tormented by his past behaviour, decides he must see Shouko once more. He wants to atone for his sins, but is it already too late...?",0,30819442,129,Released,http://asilentvoice.com.au/,Animation; Drama; Romance,Kyoto Animation; ABC Animation; Kodansha; Pony Canyon; Quaras; Shochiku,Japan
404368,Ralph Breaks the Internet,Ralph Breaks the Internet,en,2018-11-20,18.1737,7.173,7706,False,False,"Video game bad guy Ralph and fellow misfit Vanellope von Schweetz must risk it all by traveling to the World Wide Web in search of a replacement part to save Vanellope's video game, Sugar Rush. In way over their heads, Ralph and Vanellope rely on the citizens of the internet — the netizens — to help navigate their way, including an entrepreneur named Yesss, who is the head algorithm and the heart and soul of trend-making site BuzzzTube.",175000000,529323962,112,Released,https://movies.disney.com/ralph-breaks-the-internet-wreck-it-ralph-2,Family; Animation; Comedy; Adventure,Walt Disney Pictures; Walt Disney Animation Studios,United States of America
9837,The Prince of Egypt,The Prince of Egypt,en,1998-12-16,13.7948,7.3,4046,False,False,"The strong bond between two brothers is challenged when their chosen responsibilities set them at odds, with extraordinary consequences.",70000000,218613188,99,Released,,Adventure; Animation; Drama; Family,DreamWorks Pictures; DreamWorks Animation,United States of America
916224,Suzume,すずめの戸締まり,ja,2022-11-11,14.2714,7.924,1463,False,False,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",0,323638107,121,Released,https://www.suzume-movie.com,Animation; Drama; Adventure; Fantasy,CoMix Wave Films; Story; Lawson Entertainment; jeki; voque ting; KADOKAWA; Aniplex; TOHO,Japan
400155,Hotel Transylvania 3: Summer Vacation,Hotel Transylvania 3: Summer Vacation,en,2018-06-28,14.0198,6.853,4493,False,False,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",80000000,528600000,97,Released,http://www.hotelt3.com,Animation; Comedy; Family; Fantasy,Columbia Pictures; Sony Pictures Animation; MRC,United States of America
364689,Ferdinand,Ferdinand,en,2017-12-09,12.7822,7.218,2907,False,False,"Ferdinand, a little bull, prefers sitting quietly under a cork tree just smelling the flowers versus jumping around, snorting, and butting heads with other bulls. As Ferdinand grows big and strong, his temperament remains mellow, but one day five men come to choose the ""biggest, fastest, roughest bull"" for the bullfights in Madrid and Ferdinand is mistakenly chosen.  Based on the classic 1936 children's book by Munro Leaf.",111000000,295038508,108,Released,https://www.foxmovies.com/movies/ferdinand,Animation; Family; Adventure; Comedy,Blue Sky Studios; 20th Century Fox Animation; Davis Entertainment; 20th Century Fox,United States of America
920,Cars,Cars,en,2006-06-08,14.7116,6.997,14292,False,False,"Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",120000000,461983149,117,Released,http://disney.go.com/disneyvideos/animatedfilms/cars/,Animation; Adventure; Comedy; Family,Pixar; Walt Disney Pictures,United States of America
57800,Ice Age: Continental Drift,Ice Age: Continental Drift,en,2012-06-27,14.3982,6.381,7735,False,False,"Manny, Diego, and Sid embark upon another adventure after their continent is set adrift. Using an iceberg as a ship, they encounter sea creatures and battle pirates as they explore a new world.",95000000,877244782,88,Released,http://www.iceagemovies.com/films/ice-age-continental-drift,Animation; Comedy; Adventure; Family,Blue Sky Studios; 20th Century Fox Animation; 20th Century Fox,United States of America
9323,Ghost in the Shell,GHOST IN THE SHELL,ja,1995-11-18,14.7231,7.924,3514,False,False,"In the year 2029, the barriers of our world have been broken down by the net and by cybernetics, but this brings new vulnerability to humans in the form of brain-hacking. When a highly-wanted hacker known as 'The Puppetmaster' begins involving them in politics, Section 9, a group of cybernetically enhanced cops, are called in to investigate and stop the Puppetmaster.",3000000,10000000,83,Released,https://www.lionsgate.com/movies/ghost-in-the-shell,Action; Animation; Science Fiction,Bandai Visual; Production I.G; Kodansha; Manga Entertainment,Japan; United Kingdom
529203,The Croods: A New Age,The Croods: A New Age,en,2020-11-25,15.4143,7.463,3917,False,False,"Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together.",65000000,215905815,95,Released,https://www.dreamworks.com/movies/the-croods-2,Animation; Family; Adventure; Fantasy; Comedy,Universal Pictures; DreamWorks Animation,United States of America
446893,Trolls World Tour,Trolls World Tour,en,2020-03-11,13.9843,7.287,2172,False,False,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",90000000,49276818,91,Released,https://www.dreamworks.com/movies/trolls-world-tour,Family; Animation; Comedy; Fantasy; Adventure; Music,DreamWorks Animation; Universal Pictures; dentsu,Japan; United States of America
615453,Ne Zha,哪吒之魔童降世,zh,2019-07-26,14.0907,7.9,509,False,False,"The Primus extracts a Mixed Yuan Bead into a Spirit Seed and a Demon Pill. The Spirit Seed can be reincarnated as a human to help King Zhou establish a new dynasty, whereas the Demon Pill will create a devil threatening humanity. Ne Zha is the one who is destined to be the hero, but instead he becomes a devil incarnate, because the Spirit Seed and a Demon Pill are switched.",22000000,742718496,110,Released,https://www.wellgousa.com/films/ne-zha,Animation; Fantasy; Adventure,Beijing Enlight Pictures; Horgos Coloroom Pictures; October Media; Chengdu Coco Cartoon,China
10681,WALL·E,WALL·E,en,2008-06-22,14.8832,8.098,19181,False,False,"What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for, WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future, and races back to space to report to the humans. Meanwhile, WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.",180000000,521311860,98,Released,https://www.pixar.com/feature-films/walle/,Animation; Family; Science Fiction,Pixar; Walt Disney Pictures,United States of America
9732,The Lion King II: Simba's Pride,The Lion King II: Simba's Pride,en,1998-10-24,13.4202,6.949,4482,False,False,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",0,0,81,Released,,Family; Adventure; Animation; Action,Disney Television Animation; DisneyToon Studios,United States of America
